"_messagetimems","_messagetime","endace_pivot_to_vision","_raw"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.184)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.157134\tCuwsw93c88FnQHLiV\t10.0.1.11\t40947\t10.0.1.184\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.198)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.312718\tCItctl1Ofu83IfGWcc\t10.0.1.14\t38285\t10.0.1.198\t139\t-\tSMB::FILE_OPEN\t-\tEwB0L.exe\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.180)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.176308\tCijmVP1VJqyNEYl2Hc\t10.0.1.3\t56944\t10.0.1.180\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.165)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.337983\tCKSB271Ie4YkJp40S2\t10.0.1.14\t59625\t10.0.1.165\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.207)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.768858\tCaPg2q3rSoXbAcKly6\t10.0.1.4\t58235\t10.0.1.207\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397753762","05/22/2024 12:09:13.762 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397751000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.188)","{""log.file.name"":""smb_files.log"",""log"":""1716397751.778914\tCSVp7U3IJxzQLJsmsl\t10.0.1.6\t59571\t10.0.1.188\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397752788","05/22/2024 12:09:12.788 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.197)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.985230\tCj8IpN139fl0NXVlg\t10.0.1.3\t32797\t10.0.1.197\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397752788","05/22/2024 12:09:12.788 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397750000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.205)","{""log.file.name"":""smb_files.log"",""log"":""1716397750.156186\tCPYFY33SrIS5WHuS4\t10.0.1.6\t35598\t10.0.1.205\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397752788","05/22/2024 12:09:12.788 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397750000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.9%2610.0.1.167)","{""log.file.name"":""smb_files.log"",""log"":""1716397750.395073\tC2V0C7nW5sWkAQkCk\t10.0.1.9\t54697\t10.0.1.167\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397752788","05/22/2024 12:09:12.788 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397750000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.171)","{""log.file.name"":""smb_files.log"",""log"":""1716397750.436755\tC14Lhm3Kasp6SrZn3i\t10.0.1.11\t41719\t10.0.1.171\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397752788","05/22/2024 12:09:12.788 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397750000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.2%2610.0.1.209)","{""log.file.name"":""smb_files.log"",""log"":""1716397750.479418\tCzcGioYyE2dJXRTmd\t10.0.1.2\t46356\t10.0.1.209\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397748000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.200)","{""log.file.name"":""smb_files.log"",""log"":""1716397748.804327\tC6wSf71oOoACK8Fae7\t10.0.1.5\t53444\t10.0.1.200\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397748000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.206)","{""log.file.name"":""smb_files.log"",""log"":""1716397748.829592\tCt7Qdk4SDOoRdurcVk\t10.0.1.6\t45932\t10.0.1.206\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.4%2610.0.1.208)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.160458\tC3LA5M5D97cZ4ma01\t10.0.1.4\t43979\t10.0.1.208\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.10%2610.0.1.181)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.421948\tCiTn7C2g0oPt9vVOpc\t10.0.1.10\t38024\t10.0.1.181\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.192)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.404792\tCDq48J1O2t9LdKTB8d\t10.0.1.8\t51979\t10.0.1.192\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.166)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.675645\tC2eIpaaZKL0tN4Hld\t10.0.1.6\t58385\t10.0.1.166\t139\t-\tSMB::FILE_OPEN\t-\tnPvk0iDSQqSH2.bpt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397751770","05/22/2024 12:09:11.770 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397749000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.168)","{""log.file.name"":""smb_files.log"",""log"":""1716397749.679688\tC2wTrB19pxaLIiaGf9\t10.0.1.3\t54604\t10.0.1.168\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397749772","05/22/2024 12:09:09.772 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397747000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.195)","{""log.file.name"":""smb_files.log"",""log"":""1716397747.675480\tCRxOqKRV0T3AbGG83\t10.0.1.11\t53177\t10.0.1.195\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
"1716397749772","05/22/2024 12:09:09.772 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397747000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.230)","{""log.file.name"":""smb_files.log"",""log"":""1716397747.677491\tCAJAwp1bnFAQtmqBw7\t10.0.1.1\t34656\t10.0.1.230\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.575478\t1568723589.046220\t1568723589.044636\t1568719723.575499""}"
"1716397748757","05/22/2024 12:09:08.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397745000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.203)","{""log.file.name"":""smb_files.log"",""log"":""1716397745.743828\tCsfJiP16PMyQNTOsVg\t10.0.1.3\t42100\t10.0.1.203\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
"1716397748757","05/22/2024 12:09:08.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397745000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.177)","{""log.file.name"":""smb_files.log"",""log"":""1716397745.947073\tCuaCyX3kvs8sJXURj7\t10.0.1.11\t45550\t10.0.1.177\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397748757","05/22/2024 12:09:08.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397746000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.9%2610.0.1.162)","{""log.file.name"":""smb_files.log"",""log"":""1716397746.451957\tCvdmoq1bDnqQZzrkPa\t10.0.1.9\t33626\t10.0.1.162\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.11%2610.0.1.177)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.815768\tCViU6n29lCryOfvEfa\t10.0.1.11\t35109\t10.0.1.177\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.159)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.948177\tCD34b84YkYdeDT9if9\t10.0.1.5\t58365\t10.0.1.159\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.230)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.850151\tCPDIN03FQKsvWD4hb8\t10.0.1.1\t47971\t10.0.1.230\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.14%2610.0.1.179)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.980487\tCxGoJ047KH43MDRtcf\t10.0.1.14\t51544\t10.0.1.179\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397745000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.211)","{""log.file.name"":""smb_files.log"",""log"":""1716397745.305200\tCiXhOf4GggvRg0f0Jc\t10.0.1.5\t49247\t10.0.1.211\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397747757","05/22/2024 12:09:07.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397745000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.6%2610.0.1.166)","{""log.file.name"":""smb_files.log"",""log"":""1716397745.402154\tCDLSipGDDbnZAYlzg\t10.0.1.6\t49450\t10.0.1.166\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397743000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.2%2610.0.1.152)","{""log.file.name"":""smb_files.log"",""log"":""1716397743.739264\tCVRLZI2ZoR2bMGma2\t10.0.1.2\t41226\t10.0.1.152\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577071\t1568723589.045284\t1568723589.043621\t1568719723.571522""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397743000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.2%2610.0.1.212)","{""log.file.name"":""smb_files.log"",""log"":""1716397743.706941\tCHWBmd1RFpThZqxkhd\t10.0.1.2\t32958\t10.0.1.212\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.574466\t1568723589.042510\t1568723589.043231\t1568719723.576464""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397743000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.199)","{""log.file.name"":""smb_files.log"",""log"":""1716397743.977800\tCHw1Lt3z0b1w4MZKqd\t10.0.1.5\t58647\t10.0.1.199\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397743000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.194)","{""log.file.name"":""smb_files.log"",""log"":""1716397743.923083\tCg35xwAHWS1eRtZNg\t10.0.1.8\t34682\t10.0.1.194\t139\t-\tSMB::FILE_OPEN\t-\tLbZcRHYhwdvSqou8h.txt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.194)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.480815\tCQJb654LB1GH6hraJa\t10.0.1.8\t40937\t10.0.1.194\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571912\t1568723589.041445\t1568723589.044627\t1568719723.571997""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.225)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.479787\tCQdEhA2DskhADAfWT\t10.0.1.1\t33181\t10.0.1.225\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.1%2610.0.1.204)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.479787\tCQAHfg4gBKDJqdX508\t10.0.1.1\t47026\t10.0.1.204\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397746758","05/22/2024 12:09:06.758 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397744000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.5%2610.0.1.165)","{""log.file.name"":""smb_files.log"",""log"":""1716397744.688313\tC27FJJNIUpBCJu6Rl\t10.0.1.5\t40651\t10.0.1.165\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.573839\t1568723589.043933\t1568723589.045925\t1568719723.574519""}"
"1716397745757","05/22/2024 12:09:05.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397742000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.163)","{""log.file.name"":""smb_files.log"",""log"":""1716397742.819497\tC4iyaLpZEqww8lKw1\t10.0.1.8\t38453\t10.0.1.163\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.576103\t1568723589.042797\t1568723589.045899\t1568719723.575176""}"
"1716397745757","05/22/2024 12:09:05.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397742000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.8%2610.0.1.192)","{""log.file.name"":""smb_files.log"",""log"":""1716397742.930743\tC0evZT1LsHAxi520Nl\t10.0.1.8\t40399\t10.0.1.192\t139\t-\tSMB::FILE_OPEN\t-\tnPvk0iDSQqSH2.bpt\t1012264\t-\t1201639518.044503\t1201639518.044503\t1191955320.194633\t1201639518.044503""}"
"1716397745757","05/22/2024 12:09:05.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397742000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.10%2610.0.1.164)","{""log.file.name"":""smb_files.log"",""log"":""1716397742.948027\tCyxytl4aX0o3WHpHlf\t10.0.1.10\t40780\t10.0.1.164\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.577022\t1568723589.044955\t1568723589.047207\t1568719723.574048""}"
"1716397745757","05/22/2024 12:09:05.757 -0500","[Endace_Pivot_to_Vision](https://dim-1.lab.endace.com/vision2/pivotintovision/?title=Pivot%20from%20SumoLogic&datasources=tag:rotation-file&incidenttime=1716397743000&reltime=5m&tools=trafficOverTime_by_app,conversations_by_ipaddress&ip_conv=10.0.1.3%2610.0.1.197)","{""log.file.name"":""smb_files.log"",""log"":""1716397743.006697\tCaaZCg1flKugKDI366\t10.0.1.3\t36086\t10.0.1.197\t445\t-\tSMB::FILE_OPEN\t\\\\\\\\Win2008SRV\\\\MyShare\tmyfile.bin\t10241\t-\t1568719723.571203\t1568723589.045519\t1568723589.042218\t1568719723.573366""}"
